dataset,source_split,record_id,filepath,label
physionet_2016,training,a0189,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0189.wav,abnormal_other
physionet_2016,training,a0190,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0190.wav,normal
physionet_2016,training,a0191,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0191.wav,normal
physionet_2016,training,a0192,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0192.wav,normal
physionet_2016,training,a0193,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0193.wav,abnormal_other
physionet_2016,training,a0194,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0194.wav,normal
physionet_2016,training,a0195,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0195.wav,abnormal_other
physionet_2016,training,a0196,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0196.wav,abnormal_other
physionet_2016,training,a0197,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0197.wav,normal
physionet_2016,training,a0198,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0198.wav,normal
physionet_2016,training,a0199,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0199.wav,abnormal_other
physionet_2016,training,a0200,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0200.wav,normal
physionet_2016,training,a0201,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0201.wav,normal
physionet_2016,training,a0202,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0202.wav,normal
physionet_2016,training,a0203,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0203.wav,normal
physionet_2016,training,a0204,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0204.wav,abnormal_other
physionet_2016,training,a0205,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0205.wav,normal
physionet_2016,training,a0206,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0206.wav,normal
physionet_2016,training,a0207,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0207.wav,normal
physionet_2016,training,a0208,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0208.wav,abnormal_other
physionet_2016,training,a0209,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0209.wav,normal
physionet_2016,training,a0210,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0210.wav,abnormal_other
physionet_2016,training,a0211,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0211.wav,abnormal_other
physionet_2016,training,a0212,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0212.wav,abnormal_other
physionet_2016,training,a0213,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0213.wav,normal
physionet_2016,training,a0214,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0214.wav,normal
physionet_2016,training,a0215,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0215.wav,normal
physionet_2016,training,a0216,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0216.wav,normal
physionet_2016,training,a0217,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0217.wav,normal
physionet_2016,training,a0218,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0218.wav,normal
physionet_2016,training,a0219,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0219.wav,normal
physionet_2016,training,a0220,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0220.wav,normal
physionet_2016,training,a0221,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0221.wav,normal
physionet_2016,training,a0222,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0222.wav,normal
physionet_2016,training,a0223,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0223.wav,normal
physionet_2016,training,a0224,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0224.wav,normal
physionet_2016,training,a0225,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0225.wav,normal
physionet_2016,training,a0226,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0226.wav,normal
physionet_2016,training,a0227,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0227.wav,abnormal_other
physionet_2016,training,a0228,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0228.wav,normal
physionet_2016,training,a0229,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0229.wav,abnormal_other
physionet_2016,training,a0230,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0230.wav,normal
physionet_2016,training,a0231,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0231.wav,abnormal_other
physionet_2016,training,a0232,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0232.wav,normal
physionet_2016,training,a0233,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0233.wav,normal
physionet_2016,training,a0234,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0234.wav,normal
physionet_2016,training,a0235,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0235.wav,abnormal_other
physionet_2016,training,a0236,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0236.wav,normal
physionet_2016,training,a0237,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0237.wav,normal
physionet_2016,training,a0238,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0238.wav,abnormal_other
physionet_2016,training,a0239,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0239.wav,normal
physionet_2016,training,a0240,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0240.wav,normal
physionet_2016,training,a0241,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0241.wav,abnormal_other
physionet_2016,training,a0242,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0242.wav,normal
physionet_2016,training,a0243,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0243.wav,abnormal_other
physionet_2016,training,a0244,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0244.wav,normal
physionet_2016,training,a0245,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0245.wav,normal
physionet_2016,training,a0246,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0246.wav,normal
physionet_2016,training,a0247,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0247.wav,normal
physionet_2016,training,a0248,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0248.wav,normal
physionet_2016,training,a0249,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0249.wav,normal
physionet_2016,training,a0250,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0250.wav,abnormal_other
physionet_2016,training,a0251,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0251.wav,normal
physionet_2016,training,a0252,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0252.wav,normal
physionet_2016,training,a0253,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0253.wav,abnormal_other
physionet_2016,training,a0254,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0254.wav,normal
physionet_2016,training,a0255,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0255.wav,normal
physionet_2016,training,a0256,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0256.wav,normal
physionet_2016,training,a0257,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0257.wav,normal
physionet_2016,training,a0258,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0258.wav,normal
physionet_2016,training,a0259,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0259.wav,normal
physionet_2016,training,a0260,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0260.wav,normal
physionet_2016,training,a0261,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0261.wav,normal
physionet_2016,training,a0262,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0262.wav,normal
physionet_2016,training,a0263,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0263.wav,normal
physionet_2016,training,a0264,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0264.wav,abnormal_other
physionet_2016,training,a0265,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0265.wav,normal
physionet_2016,training,a0266,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0266.wav,abnormal_other
physionet_2016,training,a0267,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0267.wav,normal
physionet_2016,training,a0268,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0268.wav,normal
physionet_2016,training,a0269,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0269.wav,normal
physionet_2016,training,a0270,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0270.wav,abnormal_other
physionet_2016,training,a0271,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0271.wav,abnormal_other
physionet_2016,training,a0272,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0272.wav,normal
physionet_2016,training,a0273,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0273.wav,normal
physionet_2016,training,a0274,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0274.wav,abnormal_other
physionet_2016,training,a0275,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0275.wav,normal
physionet_2016,training,a0276,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0276.wav,normal
physionet_2016,training,a0277,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0277.wav,normal
physionet_2016,training,a0278,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0278.wav,normal
physionet_2016,training,a0279,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0279.wav,normal
physionet_2016,training,a0280,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0280.wav,normal
physionet_2016,training,a0281,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0281.wav,normal
physionet_2016,training,a0282,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0282.wav,normal
physionet_2016,training,a0283,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0283.wav,abnormal_other
physionet_2016,training,a0284,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0284.wav,normal
physionet_2016,training,a0285,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0285.wav,abnormal_other
physionet_2016,training,a0286,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0286.wav,normal
physionet_2016,training,a0287,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0287.wav,abnormal_other
physionet_2016,training,a0288,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0288.wav,normal
physionet_2016,training,a0289,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0289.wav,abnormal_other
physionet_2016,training,a0290,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0290.wav,abnormal_other
physionet_2016,training,a0291,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0291.wav,normal
physionet_2016,training,a0292,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0292.wav,normal
physionet_2016,training,a0293,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0293.wav,abnormal_other
physionet_2016,training,a0294,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0294.wav,abnormal_other
physionet_2016,training,a0295,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0295.wav,normal
physionet_2016,training,a0296,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0296.wav,normal
physionet_2016,training,a0297,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0297.wav,normal
physionet_2016,training,a0298,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0298.wav,abnormal_other
physionet_2016,training,a0299,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0299.wav,abnormal_other
physionet_2016,training,a0300,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0300.wav,normal
physionet_2016,training,a0301,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0301.wav,abnormal_other
physionet_2016,training,a0302,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0302.wav,abnormal_other
physionet_2016,training,a0303,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0303.wav,normal
physionet_2016,training,a0304,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0304.wav,abnormal_other
physionet_2016,training,a0305,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0305.wav,normal
physionet_2016,training,a0306,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-a\a0306.wav,normal
